intnum,q0,q1a,q1b,q2,q3,f1,f2a,f2b,f3,f4,f5_1,f5_2,f5_3,f5_4,f5_5,f5_6,f5_7,f5_8,f5_9,f5_10,f5_11,f5_12,f5_13,f5_14,f5_15,f5_16,s1,s2,s3,gew
7148,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7155,1,7,-99.99,1,1,1,20,-99.99,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,-90,1.118357
7158,1,3,-99.99,1,3,4,10,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,.443359
7162,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7167,1,8,-99.99,1,2,1,700,-99.99,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.100399
7177,1,10,-99.99,1,-99.99,3,40,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
7190,2,-99.99,1,1,-99.99,1,100,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7196,1,1,-99.99,1,1,1,40,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.124519
7213,1,1,-99.99,1,3,5,0,-99.99,-99.99,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,.450265
7222,1,1,-99.99,1,3,5,0,-99.99,-99.99,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.450265
7230,2,-99.99,1,1,-99.99,4,10,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7231,2,-99.99,1,1,-99.99,1,70,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7233,2,-99.99,1,1,-99.99,2,25,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7239,1,3,-99.99,1,1,1,20,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
7241,1,2,-99.99,1,1,3,17,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.128891
7274,2,-99.99,1,1,-99.99,1,200,-99.99,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7287,2,-99.99,2,1,-99.99,1,67,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7288,2,-99.99,2,1,-99.99,1,37,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7291,2,-99.99,2,1,-99.99,1,200,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7294,2,-99.99,2,1,-99.99,1,17,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7322,2,-99.99,2,1,-99.99,1,-90,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7332,1,8,-99.99,1,2,1,200,-99.99,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1.100399
7369,2,-99.99,1,1,-99.99,2,60,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7377,1,2,-99.99,1,1,1,50,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.128891
7380,1,3,-99.99,1,1,1,40,-99.99,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
7407,2,-99.99,2,1,-99.99,1,150,-99.99,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7418,1,8,-99.99,1,1,1,20,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119703
7428,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7431,1,10,-99.99,1,-99.99,1,50,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-99.99,1,.73848
7480,1,7,-99.99,1,1,1,20,-99.99,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.118357
7481,2,-99.99,1,1,-99.99,1,1500,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7485,1,3,-99.99,1,1,1,200,-99.99,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
7497,1,10,-99.99,1,-99.99,1,25,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
7507,1,10,-99.99,1,-99.99,1,120,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
7508,1,10,-99.99,1,-99.99,2,12,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
7511,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7541,1,9,-99.99,1,1,1,150,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1.126647
7545,1,10,-99.99,1,-99.99,1,80,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
7546,1,3,-99.99,1,1,2,20,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.120894
7553,1,2,-99.99,1,1,1,20,-99.99,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.128891
7556,1,2,-99.99,1,1,1,30,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.128891
7562,2,-99.99,1,1,-99.99,1,50,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7570,1,7,-99.99,1,1,2,80,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.118357
7573,2,-99.99,3,1,-99.99,2,10,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7583,2,-99.99,1,1,-99.99,1,100,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7587,1,3,-99.99,1,1,5,0,-99.99,-99.99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
7608,2,-99.99,1,1,-99.99,1,43,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7664,2,-99.99,1,1,-99.99,2,10,-99.99,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7666,1,10,-99.99,1,-99.99,1,28,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
7675,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7685,1,9,-99.99,1,1,1,30,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.126647
7686,1,9,-99.99,1,2,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.104565
7691,1,10,-99.99,1,-99.99,1,50,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
7697,1,3,-99.99,1,1,1,100,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1.120894
7699,1,3,-99.99,1,1,1,50,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
7713,1,7,-99.99,1,1,1,150,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-99.99,1,1.118357
7714,1,10,-99.99,1,-99.99,1,40,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
7728,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7746,2,-99.99,2,1,-99.99,1,50,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7757,1,10,-99.99,1,-99.99,1,100,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
7776,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7786,2,-99.99,1,1,-99.99,1,10,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7805,1,1,-99.99,1,3,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,.450265
7849,2,-99.99,1,1,-99.99,1,-90,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7854,1,1,-99.99,1,1,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.124519
7877,2,-99.99,1,1,-99.99,1,50,-99.99,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7888,2,-99.99,1,1,-99.99,2,20,-99.99,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7890,2,-99.99,3,1,-99.99,1,130,-99.99,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7930,2,-99.99,2,1,-99.99,1,50,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7942,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7955,1,10,-99.99,1,-99.99,1,-90,1,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-99.99,1,.73848
7964,1,6,-99.99,1,1,1,50,-99.99,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.195214
7987,2,-99.99,2,1,-99.99,1,250,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
7995,1,10,-99.99,1,-99.99,2,10,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
8013,1,2,-99.99,1,3,1,50,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,.400411
8026,1,10,-99.99,1,-99.99,1,300,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,.73848
8030,1,9,-99.99,1,1,1,30,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.126647
8047,2,-99.99,1,1,-99.99,1,50,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8079,2,-99.99,1,1,-99.99,1,20,-99.99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8106,1,8,-99.99,1,2,1,1200,-99.99,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.100399
8117,1,7,-99.99,1,1,1,100,-99.99,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1.118357
8130,1,2,-99.99,1,1,1,250,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.128891
8144,2,-99.99,1,1,-99.99,4,0,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8151,1,5,-99.99,1,1,1,100,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120334
8154,1,7,-99.99,1,1,2,20,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.118357
8166,1,7,-99.99,1,1,1,300,-99.99,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.118357
8170,2,-99.99,1,1,-99.99,1,100,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8177,2,-99.99,1,1,-99.99,4,20,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8182,1,3,-99.99,1,1,1,20,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1.120894
8192,2,-99.99,1,1,-99.99,1,100,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8204,1,3,-99.99,1,1,1,50,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8208,2,-99.99,1,1,-99.99,1,75,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8236,1,1,-99.99,1,1,1,50,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.124519
8244,1,1,-99.99,1,1,1,300,-99.99,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.124519
8266,1,3,-99.99,1,1,1,450,-99.99,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8285,1,3,-99.99,1,1,3,8,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8297,2,-99.99,2,1,-99.99,1,30,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8301,2,-99.99,2,1,-99.99,1,5,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8306,2,-99.99,2,1,-99.99,1,20,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8311,1,10,-99.99,1,-99.99,1,200,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
8322,2,-99.99,3,1,-99.99,1,50,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8325,1,1,-99.99,1,1,1,30,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.124519
8328,2,-99.99,2,1,-99.99,1,250,-99.99,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8336,2,-99.99,3,1,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8386,1,7,-99.99,1,1,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.118357
8421,2,-99.99,1,1,-99.99,4,19,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8433,1,7,-99.99,1,1,1,250,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.118357
8443,1,8,-99.99,1,1,3,5,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.119703
8450,1,3,-99.99,1,1,1,500,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8462,2,-99.99,1,1,-99.99,1,20,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8501,1,9,-99.99,1,1,1,100,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.126647
8518,1,7,-99.99,1,1,2,300,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.118357
8520,2,-99.99,3,1,-99.99,4,4,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8526,1,3,-99.99,1,1,2,100,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8532,2,-99.99,1,1,-99.99,4,30,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8541,1,3,-99.99,1,1,4,10,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8542,1,3,-99.99,1,1,1,3000,-99.99,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8559,1,3,-99.99,1,1,1,140,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8561,2,-99.99,2,1,-99.99,1,750,-99.99,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8569,1,3,-99.99,1,1,2,30,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8573,1,2,-99.99,1,1,1,250,-99.99,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.128891
8588,1,3,-99.99,1,2,1,150,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.062491
8596,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8615,1,2,-99.99,1,1,1,30,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.128891
8627,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8644,2,-99.99,2,1,-99.99,2,40,-99.99,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8657,1,11,-99.99,1,-99.99,2,10,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.775883
8658,1,10,-99.99,1,-99.99,1,-90,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
8666,1,8,-99.99,1,3,1,-90,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,.436315
8667,1,9,-99.99,1,1,1,1000,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1.126647
8676,1,7,-99.99,1,1,5,0,-99.99,-99.99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1.118357
8677,1,3,-99.99,1,1,1,10,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8717,1,10,-99.99,1,-99.99,1,200,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
8729,2,-99.99,3,1,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8735,1,1,-99.99,1,1,1,50,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.124519
8737,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8739,1,7,-99.99,1,1,1,10,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.118357
8751,1,1,-99.99,1,1,1,500,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.124519
8758,1,3,-99.99,1,1,5,0,-99.99,-99.99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-99.99,1,1.120894
8792,1,1,-99.99,1,1,1,150,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.124519
8793,1,3,-99.99,1,1,1,200,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8798,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8800,1,8,-99.99,1,1,5,0,-99.99,-99.99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-99.99,2,1.119703
8812,1,10,-99.99,1,-99.99,1,40,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
8815,1,7,-99.99,1,1,1,100,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.118357
8820,1,10,-99.99,1,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.73848
8835,1,3,-99.99,1,1,4,0,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8854,1,2,-99.99,1,1,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.128891
8860,1,3,-99.99,1,2,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.062491
8866,2,-99.99,1,1,-99.99,1,100,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8882,1,8,-99.99,1,3,5,0,-99.99,-99.99,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,.436315
8889,1,2,-99.99,1,1,2,50,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.128891
8909,1,3,-99.99,1,2,4,0,-99.99,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.062491
8926,1,6,-99.99,1,1,1,30,-99.99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.195214
8952,1,3,-99.99,1,1,1,400,-99.99,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8953,1,3,-99.99,1,1,4,-90,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8954,1,2,-99.99,1,1,1,-90,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.128891
8956,1,3,-99.99,1,1,1,50,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8977,1,3,-99.99,1,1,1,50,-99.99,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120894
8978,1,6,-99.99,1,1,1,100,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.195214
8981,2,-99.99,2,1,-99.99,2,56,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8987,2,-99.99,2,1,-99.99,1,80,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8995,2,-99.99,2,1,-99.99,1,450,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
8996,2,-99.99,3,1,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9011,2,-99.99,2,1,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9014,2,-99.99,2,1,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9017,2,-99.99,1,1,-99.99,1,-90,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9026,1,8,-99.99,1,1,1,5,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119703
9028,1,9,-99.99,1,1,1,50,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.126647
9029,1,8,-99.99,1,1,1,400,-99.99,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119703
9032,1,8,-99.99,1,3,1,200,-99.99,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,.436315
9039,2,-99.99,1,1,-99.99,2,0,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9041,2,-99.99,1,1,-99.99,1,40,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9048,2,-99.99,3,1,-99.99,1,40,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9049,2,-99.99,2,1,-99.99,1,-90,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9062,2,-99.99,2,1,-99.99,1,300,-99.99,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9078,1,2,-99.99,1,1,5,0,-99.99,-99.99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1.128891
9085,1,7,-99.99,1,3,5,0,-99.99,-99.99,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-99.99,1,.488652
9091,2,-99.99,2,1,-99.99,4,20,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9114,2,-99.99,1,1,-99.99,4,50,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
9115,2,-99.99,1,1,-99.99,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
